8.4899,28.25781631,-71.04825592,-1.56758773,0.493191934,1.240025994,-0.027359567,0.14109251,-1.09995604,0.11552878,0.14109251,-0.09995604,0.11552878,,-1.240025994
8.4999,28.16289711,-68.40725708,-2.72986364,0.491535281,1.193931868,-0.047645109,0.12593363,-1.084885,0.12735279,0.12593363,-0.084885,0.12735279,,-1.193931868
8.5099,27.74404716,-66.57831573,-3.36709642,0.484224971,1.16201082,-0.058766919,0.10944276,-1.05130792,0.12109929,0.10944276,-0.05130792,0.12109929,,-1.16201082
8.5199,27.4707222,-64.82065582,-3.54906201,0.47945455,1.131333867,-0.061942817,0.09897291,-1.00696516,0.11564057,0.09897291,-0.00696516,0.11564057,,-1.131333867
8.5299,26.30978394,-63.13031006,-3.74248362,0.459192355,1.101831768,-0.065318661,0.09321242,-0.9677242,0.11466689,0.09321242,0.0322758,0.11466689,,-1.101831768
8.5399,23.90930176,-61.45053482,-3.15405345,0.417296038,1.07251416,-0.055048617,0.08717942,-0.93575954,0.12530929,0.08717942,0.06424046,0.12530929,,-1.07251416
8.5499,21.14312935,-58.80516434,-2.0660367,0.369017221,1.026343735,-0.036059143,0.07065435,-0.91471463,0.1408398,0.07065435,0.08528537,0.1408398,,-1.026343735
8.5599,16.69916534,-56.69896317,-0.40654823,0.291455418,0.98958359,-0.007095605,0.05132983,-0.90649414,0.14182195,0.05132983,0.09350586,0.14182195,,-0.98958359
8.5699,10.52326107,-57.07016373,0.11073872,0.183665554,0.996062262,0.001932755,0.02557674,-0.91581267,0.13623387,0.02557674,0.08418733,0.13623387,,-0.996062262
8.5799,5.55375242,-59.22047424,-0.88320327,0.096931266,1.03359226,-0.015414805,-0.00119308,-0.92676109,0.12212141,-0.00119308,0.07323891,0.12212141,,-1.03359226
8.5899,3.35124874,-60.73687363,-1.20890057,0.058490325,1.060058422,-0.021099295,-0.02291335,-0.93905264,0.09525469,-0.02291335,0.06094736,0.09525469,,-1.060058422
8.5999,2.94349003,-60.88158798,-1.39991415,0.051373593,1.062584164,-0.024433111,-0.03984549,-0.94757128,0.06277096,-0.03984549,0.05242872,0.06277096,,-1.062584164
8.6099,3.25000906,-59.9851532,-1.64333797,0.056723359,1.046938426,-0.028681658,-0.04245042,-0.95172882,0.03274541,-0.04245042,0.04827118,0.03274541,,-1.046938426
8.6199,4.36423206,-57.91706085,-0.74471229,0.076170219,1.010843405,-0.012997681,-0.03806297,-0.95258158,0.01798741,-0.03806297,0.04741842,0.01798741,,-1.010843405
8.6299,7.21759653,-55.45830154,0.72296852,0.125970824,0.967929959,0.012618181,-0.0318251,-0.95529437,0.02733775,-0.0318251,0.04470563,0.02733775,,-0.967929959
8.6399,10.70191956,-53.63467407,2.28809977,0.186783733,0.936101656,0.039934875,-0.02655162,-0.96298873,0.05388928,-0.02655162,0.03701127,0.05388928,,-0.936101656
8.6499,12.95349216,-54.01002121,3.7276597,0.226081088,0.942652699,0.065059935,-0.02989844,-0.96690881,0.08095007,-0.02989844,0.03309119,0.08095007,,-0.942652699
8.6599,12.45063496,-57.31929398,4.39893341,0.217304574,1.000410405,0.076775872,-0.034846,-0.97918928,0.11538412,-0.034846,0.02081072,0.11538412,,-1.000410405
8.6699,7.0666647,-62.75963211,4.04059124,0.123336566,1.095362218,0.070521621,-0.06352175,-1.0038265,0.14842373,-0.06352175,-0.0038265,0.14842373,,-1.095362218
8.6799,-1.59227884,-69.1782608,3.52528787,-0.027790508,1.207388422,0.06152788,-0.09140693,-1.03323817,0.1598269,-0.09140693,-0.03323817,0.1598269,,-1.207388422
8.6899,-9.84545422,-75.41486359,2.92016125,-0.171835592,1.316237675,0.050966429,-0.09772401,-1.06635082,0.15190174,-0.09772401,-0.06635082,0.15190174,,-1.316237675
8.6999,-12.67249489,-79.51891327,2.25162888,-0.22117676,1.387866854,0.039298337,-0.08451678,-1.10476601,0.13826181,-0.08451678,-0.10476601,0.13826181,,-1.387866854
8.7099,-7.96948338,-80.51730347,1.98376644,-0.139093725,1.40529205,0.034623256,-0.06413155,-1.14855766,0.11998741,-0.06413155,-0.14855766,0.11998741,,-1.40529205
8.7199,1.38714325,-79.70107269,2.60498357,0.024210217,1.391046136,0.04546554,-0.04603767,-1.20152116,0.09666081,-0.04603767,-0.20152116,0.09666081,,-1.391046136
8.7299,10.51666164,-77.75766754,3.46214724,0.183550372,1.357127317,0.060425869,-0.0166833,-1.25143588,0.07531612,-0.0166833,-0.25143588,0.07531612,,-1.357127317
8.7399,16.71292305,-74.28023529,4.59467411,0.291695535,1.296434675,0.080192191,0.03166201,-1.27990139,0.05864525,0.03166201,-0.27990139,0.05864525,,-1.296434675
8.7499,19.9384594,-70.65933228,5.46854401,0.347991764,1.233237996,0.095444098,0.09372196,-1.26924407,0.04651217,0.09372196,-0.26924407,0.04651217,,-1.233237996
8.7599,20.35775757,-66.1886673,5.38366079,0.355309898,1.155210172,0.093962607,0.12528214,-1.25736034,0.06660698,0.12528214,-0.25736034,0.06660698,,-1.155210172
8.7699,12.04207611,-59.38438416,2.54664779,0.210173877,1.036453028,0.044447389,0.11906278,-1.32672024,0.05021168,0.11906278,-0.32672024,0.05021168,,-1.036453028
8.7799,-5.31861067,-54.05465698,-0.77679831,-0.092827268,0.94343174,-0.013557688,0.13013916,-1.39876032,-0.05005135,0.13013916,-0.39876032,-0.05005135,,-0.94343174
8.7899,-16.87164879,-57.64187241,-3.7504003,-0.294465822,1.006040461,-0.065456834,0.15583247,-1.35020673,-0.1867751,0.15583247,-0.35020673,-0.1867751,,-1.006040461
8.7999,-12.85626316,-63.30520248,-8.11303616,-0.224384122,1.104884217,-0.141599193,0.17799684,-1.20315373,-0.25113308,0.17799684,-0.20315373,-0.25113308,,-1.104884217
8.8099,-5.69911242,-58.41416168,-13.19823647,-0.099468276,1.019519451,-0.230352682,0.08516633,-1.07964158,-0.23278274,0.08516633,-0.07964158,-0.23278274,,-1.019519451
8.8199,-5.5088563,-42.63544464,-11.09642601,-0.09614768,0.744128887,-0.193669169,-0.0411258,-1.00658536,-0.19154346,-0.0411258,-0.00658536,-0.19154346,,-0.744128887
8.8299,-6.43758869,-26.27417564,-4.08262444,-0.112357119,0.458570873,-0.071255239,-0.13834186,-0.93667066,-0.15159006,-0.13834186,0.06332934,-0.15159006,,-0.458570873
8.8399,-1.41588807,-17.21889877,0.77660757,-0.024711909,0.300526477,0.013554359,-0.2069692,-0.87819546,-0.13235706,-0.2069692,0.12180454,-0.13235706,,-0.300526477
8.8499,6.52308273,-20.99880409,3.89578772,0.113849271,0.36649827,0.067994323,-0.25449115,-0.83826935,-0.14414208,-0.25449115,0.16173065,-0.14414208,,-0.36649827
8.8599,11.40444565,-35.32403564,6.87625885,0.199045126,0.616520727,0.120013357,-0.28002989,-0.79673612,-0.15875141,-0.28002989,0.20326388,-0.15875141,,-0.616520727
8.8699,8.46890736,-51.70350266,8.2868042,0.147810317,0.902396356,0.144632018,-0.29979259,-0.75989133,-0.15996772,-0.29979259,0.24010867,-0.15996772,,-0.902396356
8.8799,-1.59121585,-66.45690155,7.26350594,-0.027771956,1.159891743,0.126772094,-0.30647984,-0.73093027,-0.16088894,-0.30647984,0.26906973,-0.16088894,,-1.159891743
8.8899,-14.19544983,-80.02501678,5.29888058,-0.247757338,1.396700027,0.092482913,-0.28416747,-0.72824931,-0.17914928,-0.28416747,0.27175069,-0.17914928,,-1.396700027
8.8999,-24.6642704,-90.7765274,4.35234737,-0.430472726,1.584349287,0.075962792,-0.2366475,-0.75888169,-0.19592752,-0.2366475,0.24111831,-0.19592752,,-1.584349287
8.9099,-29.12265968,-95.76069641,5.44760513,-0.508286298,1.671339446,0.095078646,-0.16238822,-0.81739181,-0.18370897,-0.16238822,0.18260819,-0.18370897,,-1.671339446
8.9199,-26.83351707,-94.74565125,7.43874931,-0.468333223,1.653623566,0.129830668,-0.08204634,-0.89307523,-0.14794497,-0.08204634,0.10692477,-0.14794497,,-1.653623566
8.9299,-20.47809219,-89.49615479,9.56312466,-0.357410133,1.562002569,0.166908012,-0.02554636,-0.97840816,-0.12398478,-0.02554636,0.02159184,-0.12398478,,-1.562002569
8.9399,-12.62468433,-84.1452179,12.95940495,-0.220342309,1.468611102,0.226184285,0.01990835,-1.04110551,-0.13278021,0.01990835,-0.04110551,-0.13278021,,-1.468611102
8.9499,-4.90854645,-79.74234009,14.87619019,-0.085670297,1.391766388,0.259638499,0.06317247,-1.07651889,-0.1563793,0.06317247,-0.07651889,-0.1563793,,-1.391766388
8.9599,0.73666447,-74.5959549,13.4920969,0.01285722,1.301945022,0.235481514,0.08502582,-1.09260535,-0.17654216,0.08502582,-0.09260535,-0.17654216,,-1.301945022
8.9699,3.18569517,-69.10235596,10.06038284,0.05560087,1.206063632,0.175586805,0.08111829,-1.09720433,-0.17301683,0.08111829,-0.09720433,-0.17301683,,-1.206063632
8.9799,2.34526038,-63.57472992,6.30149412,0.040932515,1.109588358,0.10998182,0.05283353,-1.09354579,-0.14618462,0.05283353,-0.09354579,-0.14618462,,-1.109588358
8.9899,0.83425355,-58.2533989,2.89771104,0.014560471,1.016713611,0.050574598,-0.00120819,-1.0749023,-0.10106054,-0.00120819,-0.0749023,-0.10106054,,-1.016713611
8.9999,1.66383708,-52.93107224,1.91849005,0.029039435,0.923821487,0.033483968,-0.05230846,-1.05141902,-0.06592195,-0.05230846,-0.05141902,-0.06592195,,-0.923821487
9.0099,3.65516233,-48.60129929,3.05100083,0.063794617,0.848252693,0.05325001,-0.08821454,-1.02793241,-0.03881706,-0.08821454,-0.02793241,-0.03881706,,-0.848252693
9.0199,4.72007275,-46.60874176,4.51168346,0.08238081,0.813476004,0.078743731,-0.11037016,-0.99974245,-0.01650997,-0.11037016,0.00025755,-0.01650997,,-0.813476004
9.0299,3.13222075,-47.06293106,5.50451994,0.054667565,0.821403103,0.096071997,-0.11383712,-0.9746415,-0.00571717,-0.11383712,0.0253585,-0.00571717,,-0.821403103
9.0399,0.12172758,-50.10345459,6.44138813,0.002124547,0.874470249,0.112423431,-0.1011846,-0.95540243,0.00408429,-0.1011846,0.04459757,0.00408429,,-0.874470249
9.0499,-2.52058673,-53.01038742,6.77905321,-0.043992538,0.925205798,0.118316799,-0.09319977,-0.92714143,0.01405047,-0.09319977,0.07285857,0.01405047,,-0.925205798
9.0599,-3.00939631,-54.90324783,6.9834218,-0.052523874,0.958242445,0.121883703,-0.08569039,-0.89618993,0.00588789,-0.08569039,0.10381007,0.00588789,,-0.958242445
9.0699,-1.64852548,-55.51142502,7.40944242,-0.028772197,0.968857139,0.129319166,-0.08133922,-0.87009919,-0.01347041,-0.08133922,0.12990081,-0.01347041,,-0.968857139
9.0799,0.03402029,-54.82646561,8.10341835,0.000593766,0.956902342,0.141431331,-0.082427,-0.85551941,-0.034674,-0.082427,0.14448059,-0.034674,,-0.956902342
9.0899,-0.0193159,-53.21257019,8.83249855,-0.000337126,0.928734553,0.154156181,-0.07866673,-0.85399783,-0.05147731,-0.07866673,0.14600217,-0.05147731,,-0.928734553
9.0999,-2.977355,-51.03664017,9.41003895,-0.051964648,0.89075741,0.164236162,-0.06466683,-0.85846716,-0.05600729,-0.06466683,0.14153284,-0.05600729,,-0.89075741
9.1099,-7.976583,-47.86338806,9.58613014,-0.139217636,0.835373713,0.167309533,-0.04901136,-0.86885506,-0.05798848,-0.04901136,0.13114494,-0.05798848,,-0.835373713
9.1199,-13.35223389,-44.48644638,9.66064167,-0.233040444,0.776434962,0.168610005,-0.03502671,-0.89263666,-0.05902794,-0.03502671,0.10736334,-0.05902794,,-0.776434962
9.1299,-16.529953,-42.25251389,9.16859436,-0.288502105,0.737445485,0.160022159,-0.02132105,-0.93016243,-0.04891601,-0.02132105,0.06983757,-0.04891601,,-0.737445485
9.1399,-15.74734497,-40.18781281,7.83879995,-0.274843018,0.701409653,0.136812869,-0.01572833,-0.96602148,-0.03545209,-0.01572833,0.03397852,-0.03545209,,-0.701409653
9.1499,-11.77041912,-38.13142776,5.71281958,-0.205432568,0.665518963,0.099707511,-0.0178457,-0.99646914,-0.01911914,-0.0178457,0.00353086,-0.01911914,,-0.665518963
9.1599,-7.04743433,-36.04516983,3.61669397,-0.123000933,0.629106893,0.063123218,-0.02368353,-1.01629698,-0.0035894,-0.02368353,-0.01629698,-0.0035894,,-0.629106893
9.1699,-2.59763169,-33.44110107,1.5779835,-0.045337226,0.583657319,0.027541008,-0.02713473,-1.0246855,0.00929329,-0.02713473,-0.0246855,0.00929329,,-0.583657319
9.1799,1.34698868,-30.20207024,-0.2956115,0.023509387,0.527125567,-0.005159394,-0.03157274,-1.02172291,0.01696208,-0.03157274,-0.02172291,0.01696208,,-0.527125567
9.1899,5.1041193,-26.21698189,-2.12877822,0.089083687,0.457572654,-0.037154189,-0.02865354,-1.00689578,0.0224957,-0.02865354,-0.00689578,0.0224957,,-0.457572654
9.1999,8.69708061,-21.88668251,-3.88866782,0.151792692,0.381994672,-0.067870057,-0.01577418,-0.99279124,0.03285176,-0.01577418,0.00720876,0.03285176,,-0.381994672
9.2099,10.74277973,-17.25596237,-5.14387226,0.187496877,0.301173359,-0.089777507,-0.00207653,-0.98423558,0.05287937,-0.00207653,0.01576442,0.05287937,,-0.301173359
9.2199,10.2076664,-12.2690258,-6.30814266,0.178157388,0.214134896,-0.110097859,0.01272751,-0.97732002,0.07510859,0.01272751,0.02267998,0.07510859,,-0.214134896
9.2299,7.9411912,-7.97517252,-7.34049988,0.138599933,0.139193019,-0.128115892,0.02479267,-0.97047919,0.09397212,0.02479267,0.02952081,0.09397212,,-0.139193019
9.2399,6.04358435,-4.70318985,-8.41606045,0.105480446,0.082086148,-0.146887965,0.03809376,-0.96523142,0.10786378,0.03809376,0.03476858,0.10786378,,-0.082086148
9.2499,5.62708902,-1.91126907,-9.5225029,0.098211231,0.033357938,-0.166199029,0.04540905,-0.96045309,0.11172856,0.04540905,0.03954691,0.11172856,,-0.033357938
9.2599,6.58455753,0.43377796,-10.67643738,0.114922209,-0.007570854,-0.186338985,0.04378513,-0.95255762,0.10886452,0.04378513,0.04744238,0.10886452,,0.007570854
9.2699,7.04918957,2.38783288,-11.93423557,0.123031568,-0.041675546,-0.208291704,0.03531536,-0.95442468,0.09863028,0.03531536,0.04557532,0.09863028,,0.041675546
9.2799,4.82374811,3.597404,-13.03584576,0.084190287,-0.062786544,-0.227518429,0.02384539,-0.96276408,0.08737668,0.02384539,0.03723592,0.08737668,,0.062786544
9.2899,0.2630685,3.98403263,-14.28287601,0.004591411,-0.069534487,-0.249283213,0.01789361,-0.97720724,0.07259378,0.01789361,0.02279276,0.07259378,,0.069534487
9.2999,-3.90129209,5.36934471,-15.33430672,-0.068090392,-0.093712744,-0.267634141,0.01681828,-0.99037498,0.06782508,0.01681828,0.00962502,0.06782508,,0.093712744
9.3099,-4.14006805,9.69365501,-15.9070015,-0.072257819,-0.169186196,-0.27762955,0.0152123,-1.00836086,0.06490265,0.0152123,-0.00836086,0.06490265,,0.169186196
9.3199,0.1638255,15.90602207,-16.22177887,0.002859294,-0.277612456,-0.283123452,0.0096648,-1.02279699,0.05945638,0.0096648,-0.02279699,0.05945638,,0.277612456
9.3299,6.56310654,20.94999886,-16.39988327,0.114547818,-0.365646458,-0.28623196,-0.01254762,-1.03108954,0.04774462,-0.01254762,-0.03108954,0.04774462,,0.365646458
9.3399,12.46887302,24.31331253,-16.72377777,0.217622888,-0.424347356,-0.291884985,-0.04057805,-1.03040004,0.04975899,-0.04057805,-0.03040004,0.04975899,,0.424347356
9.3499,15.21351719,26.44971657,-16.46902466,0.265525966,-0.46163464,-0.287438705,-0.06289212,-1.02366805,0.06869815,-0.06289212,-0.02366805,0.06869815,,0.46163464
9.3599,15.61494827,28.74796295,-15.37077236,0.27253226,-0.501746607,-0.268270586,-0.07417708,-1.01089013,0.10518879,-0.07417708,-0.01089013,0.10518879,,0.501746607
9.3699,15.10201359,30.65722656,-13.44233513,0.263579861,-0.535069543,-0.234613007,-0.08040499,-0.99986106,0.14988998,-0.08040499,0.00013894,0.14988998,,0.535069543
9.3799,13.88930702,30.39359665,-11.590518,0.242414138,-0.530468333,-0.202292701,-0.08314693,-0.98885441,0.19566031,-0.08314693,0.01114559,0.19566031,,0.530468333
9.3899,11.4862957,25.84532166,-10.49036598,0.200473679,-0.451085959,-0.183091426,-0.08032662,-0.98562646,0.22420919,-0.08032662,0.01437354,0.22420919,,0.451085959
9.3999,7.6850481,17.8818512,-10.29387188,0.134129393,-0.31209718,-0.179661957,-0.06697912,-0.99627197,0.24388544,-0.06697912,0.00372803,0.24388544,,0.31209718
9.4099,2.18403459,9.31750011,-10.47460842,0.038118595,-0.162621055,-0.182816405,-0.05602391,-1.02924716,0.24936791,-0.05602391,-0.02924716,0.24936791,,0.162621055
9.4199,-5.18473101,2.40824652,-10.19388199,-0.090490627,-0.042031831,-0.177916804,-0.05415366,-1.08073235,0.23788412,-0.05415366,-0.08073235,0.23788412,,0.042031831
9.4299,-11.71958923,0.06922909,-8.63042355,-0.204545419,-0.001208276,-0.150629307,-0.06685262,-1.1313715,0.22146551,-0.06685262,-0.1313715,0.22146551,,0.001208276
9.4399,-11.53635502,1.74618447,-6.69071531,-0.201347379,-0.030476668,-0.116775011,-0.08283264,-1.17372,0.18916778,-0.08283264,-0.17372,0.18916778,,0.030476668
9.4499,-4.14191771,3.87213445,-4.18636322,-0.072290101,-0.067581495,-0.073065822,-0.08990783,-1.21892035,0.12630312,-0.08990783,-0.21892035,0.12630312,,0.067581495
9.4599,2.76755476,4.23543358,-0.4230566,0.048302943,-0.073922261,-0.007383731,-0.08800706,-1.27417004,0.06643145,-0.08800706,-0.27417004,0.06643145,,0.073922261
9.4699,1.99325311,1.00298786,2.86785555,0.03478883,-0.017505441,0.050053522,-0.09829279,-1.32879472,-0.00663864,-0.09829279,-0.32879472,-0.00663864,,0.017505441
9.4799,-6.64276457,-5.16789913,3.95214987,-0.115938113,0.090196855,0.068978028,-0.09963198,-1.35064662,-0.07989788,-0.09963198,-0.35064662,-0.07989788,,-0.090196855
9.4899,-13.24632072,-12.91369057,5.68083048,-0.23119191,0.225386419,0.099149196,-0.12401837,-1.32083154,-0.17515913,-0.12401837,-0.32083154,-0.17515913,,-0.225386419
9.4999,-13.98591328,-21.68237305,8.20455837,-0.244100236,0.378428799,0.143196557,-0.13636504,-1.25034678,-0.28331119,-0.13636504,-0.25034678,-0.28331119,,-0.378428799
9.5099,-9.50160503,-29.27760124,10.30999088,-0.165834292,0.510990539,0.179943287,-0.13741112,-1.17013848,-0.35922456,-0.13741112,-0.17013848,-0.35922456,,-0.510990539
9.5199,-4.95605993,-34.95116806,12.07379246,-0.086499564,0.61001296,0.210727432,-0.12190886,-1.11157501,-0.3989388,-0.12190886,-0.11157501,-0.3989388,,-0.61001296
9.5299,-1.87225378,-37.70185471,13.6528616,-0.032676993,0.658021499,0.238287387,-0.09180951,-1.05484247,-0.40277874,-0.09180951,-0.05484247,-0.40277874,,-0.658021499
9.5399,0.32334861,-37.94252014,11.58044243,0.005643498,0.662221903,0.202116849,-0.0515064,-1.00754631,-0.36834532,-0.0515064,-0.00754631,-0.36834532,,-0.662221903
9.5499,2.8262558,-35.42266464,7.43004227,0.049327469,0.618242128,0.129678701,0.00976131,-0.95889974,-0.32226253,0.00976131,0.04110026,-0.32226253,,-0.618242128
9.5599,6.91474581,-29.72187996,5.41028643,0.120685081,0.518744665,0.094427312,0.07952841,-0.91829336,-0.284455,0.07952841,0.08170664,-0.284455,,-0.518744665
9.5699,10.707654,-21.60854149,4.02018881,0.186883817,0.377140196,0.070165531,0.14065829,-0.87327647,-0.25553244,0.14065829,0.12672353,-0.25553244,,-0.377140196
9.5799,13.97601986,-13.13080788,1.81025612,0.243927563,0.229175831,0.03159493,0.18100362,-0.82476288,-0.22139181,0.18100362,0.17523712,-0.22139181,,-0.229175831
9.5899,15.23631763,-5.8917346,-0.21592772,0.265923909,0.102830167,-0.00376865,0.19631742,-0.79949582,-0.17458643,0.19631742,0.20050418,-0.17458643,,-0.102830167
9.5999,13.08022213,0.65535843,-1.53582525,0.228292943,-0.011438162,-0.026805207,0.18646595,-0.7945711,-0.12787372,0.18646595,0.2054289,-0.12787372,,0.011438162
9.6099,6.9573164,5.39742613,-1.53650343,0.121428078,-0.094202857,-0.026817044,0.14953411,-0.80914748,-0.10775293,0.14953411,0.19085252,-0.10775293,,0.094202857
9.6199,-1.12098491,6.59404278,-0.61065817,-0.019564878,-0.115087758,-0.010657996,0.09554537,-0.8435666,-0.11666262,0.09554537,0.1564334,-0.11666262,,0.115087758
9.6299,-8.62276363,2.89200449,-0.54040897,-0.150495616,-0.050475,-0.009431916,0.03163013,-0.88511968,-0.13212578,0.03163013,0.11488032,-0.13212578,,0.050475
9.6399,-12.16935825,-3.6377492,-2.30554652,-0.212395369,0.063490701,-0.040239378,-0.03606384,-0.95435411,-0.14458188,-0.03606384,0.04564589,-0.14458188,,-0.063490701
9.6499,-11.58771706,-9.51658726,-4.67697716,-0.202243815,0.166095781,-0.08162865,-0.08039007,-1.02607465,-0.15344615,-0.08039007,-0.02607465,-0.15344615,,-0.166095781
9.6599,-8.77881432,-16.57382774,-5.52507734,-0.153219214,0.289267864,-0.096430791,-0.1323127,-1.0831182,-0.16407606,-0.1323127,-0.0831182,-0.16407606,,-0.289267864
9.6699,-3.74882746,-25.2718029,-3.83343959,-0.065429382,0.441076169,-0.066906143,-0.18775515,-1.1170069,-0.18297935,-0.18775515,-0.1170069,-0.18297935,,-0.441076169
9.6799,3.53868675,-33.45614243,-0.68003362,0.061761735,0.58391984,-0.011868826,-0.23512414,-1.12061918,-0.18856905,-0.23512414,-0.12061918,-0.18856905,,-0.58391984
9.6899,12.11630821,-38.66794968,1.97024596,0.211469471,0.674883037,0.034387279,-0.25223711,-1.08908665,-0.17539576,-0.25223711,-0.08908665,-0.17539576,,-0.674883037
9.6999,18.4103756,-40.92922974,3.66903925,0.321321671,0.714349819,0.064036815,-0.23802796,-1.03664386,-0.15768902,-0.23802796,-0.03664386,-0.15768902,,-0.714349819
9.7099,18.59894371,-41.57471085,4.08583593,0.324612805,0.72561559,0.07131129,-0.19596834,-0.98827612,-0.13543774,-0.19596834,0.01172388,-0.13543774,,-0.72561559
9.7199,12.60974216,-41.91147614,3.03861618,0.220081519,0.731493253,0.053033857,-0.14504564,-0.95635015,-0.10839783,-0.14504564,0.04364985,-0.10839783,,-0.731493253
9.7299,4.93752575,-42.8983345,1.29760766,0.086176081,0.748717181,0.022647526,-0.09408122,-0.93432927,-0.08579654,-0.09408122,0.06567073,-0.08579654,,-0.748717181
9.7399,0.13085364,-46.80183792,-0.23372538,0.002283827,0.816846168,-0.004079277,-0.03795618,-0.918428,-0.06974344,-0.03795618,0.081572,-0.06974344,,-0.816846168
9.7499,-0.29584649,-52.7559433,-1.94828725,-0.005163495,0.920764911,-0.034004027,-0.00353441,-0.90611655,-0.05381941,-0.00353441,0.09388345,-0.05381941,,-0.920764911
9.7599,2.1212213,-58.64681244,-3.36704659,0.037022296,1.023579973,-0.058766049,0.01277126,-0.89925605,-0.03905102,0.01277126,0.10074395,-0.03905102,,-1.023579973
9.7699,4.26926947,-63.05979538,-4.86388445,0.074512809,1.100601055,-0.084890798,0.01840494,-0.89452595,-0.03578299,0.01840494,0.10547405,-0.03578299,,-1.100601055
9.7799,3.59644079,-66.35553741,-6.05324364,0.062769733,1.158122605,-0.105649032,0.01475587,-0.88772309,-0.03812252,0.01475587,0.11227691,-0.03812252,,-1.158122605
9.7899,-1.42972302,-69.14412689,-5.94351149,-0.024953374,1.206792673,-0.103733845,0.00865255,-0.88663226,-0.04050132,0.00865255,0.11336774,-0.04050132,,-1.206792673
9.7999,-9.68480015,-69.32796478,-4.98852444,-0.16903165,1.210001249,-0.087066176,-0.00844336,-0.9030202,-0.03943023,-0.00844336,0.0969798,-0.03943023,,-1.210001249
9.8099,-16.22459602,-67.70149231,-4.3702302,-0.28317262,1.181613949,-0.076274906,-0.02097144,-0.92393702,-0.04787683,-0.02097144,0.07606298,-0.04787683,,-1.181613949
9.8199,-19.07648849,-65.3866272,-3.52924848,-0.332947534,1.141211931,-0.061597006,-0.03058066,-0.94904625,-0.06957798,-0.03058066,0.05095375,-0.06957798,,-1.141211931
9.8299,-16.99879265,-62.20572662,-2.42098784,-0.296684901,1.085694743,-0.042254209,-0.03836291,-0.97154707,-0.08690239,-0.03836291,0.02845293,-0.08690239,,-1.085694743
9.8399,-11.15087128,-59.12070847,-0.95424789,-0.194619418,1.031851019,-0.016654768,-0.03462176,-1.00164175,-0.09045504,-0.03462176,-0.00164175,-0.09045504,,-1.031851019
