8.4902,-1.68731093,-1.62404704,-0.87820119,-0.029449131,-0.028344968,-0.015327502,0.01782242,-0.98993391,0.01446742,0.01782242,-0.98993391,0.01446742
8.5002,-3.76119328,-1.9567579,-0.7594592,-0.065645207,-0.034151868,-0.013255064,0.01731481,-0.99061447,0.01055764,0.01731481,-0.99061447,0.01055764
8.5102,-5.95763588,-2.36268711,-0.48212108,-0.103980362,-0.041236669,-0.0084146,0.01815525,-0.99509174,0.00452105,0.01815525,-0.99509174,0.00452105
8.5202,-7.37232971,-2.84071112,-0.40407631,-0.128671427,-0.049579762,-0.007052462,0.01993541,-1.00140953,-0.00160387,0.01993541,-1.00140953,-0.00160387
8.5302,-7.80847502,-3.52614617,-0.61529869,-0.136283599,-0.061542861,-0.010738988,0.02456386,-1.00278878,-0.00947129,0.02456386,-1.00278878,-0.00947129
8.5402,-7.32416296,-4.01998138,-1.00786912,-0.127830759,-0.070161911,-0.017590635,0.02862984,-0.9975065,-0.01506634,0.02862984,-0.9975065,-0.01506634
8.5502,-6.85793591,-4.46245146,-1.32977533,-0.119693562,-0.077884471,-0.023208958,0.03451938,-0.99273145,-0.01839292,0.03451938,-0.99273145,-0.01839292
8.5602,-7.17967415,-4.39651442,-1.52030516,-0.125308953,-0.076733652,-0.026534331,0.04183663,-0.98604137,-0.01899491,0.04183663,-0.98604137,-0.01899491
8.5702,-9.0194025,-3.72958732,-1.62635064,-0.15741827,-0.065093578,-0.028385173,0.04938948,-0.98080838,-0.01930897,0.04938948,-0.98080838,-0.01930897
8.5802,-11.23799133,-2.71863389,-1.9386096,-0.19613995,-0.047449113,-0.03383512,0.05863224,-0.97529376,-0.01746724,0.05863224,-0.97529376,-0.01746724
8.5902,-13.29812813,-1.70264518,-2.51547813,-0.23209612,-0.029716764,-0.043903376,0.06483597,-0.97765607,-0.02038308,0.06483597,-0.97765607,-0.02038308
8.6002,-14.89457035,-0.80106699,-3.06119561,-0.259959293,-0.013981257,-0.053427942,0.06742737,-0.98490959,-0.02579214,0.06742737,-0.98490959,-0.02579214
8.6102,-15.24730301,0.18962845,-3.40471482,-0.26611564,0.003309641,-0.059423484,0.06780583,-0.99508148,-0.03057217,0.06780583,-0.99508148,-0.03057217
8.6202,-14.1644392,1.46602261,-3.72205162,-0.247216101,0.025586921,-0.064962056,0.06347384,-1.00275064,-0.03238646,0.06347384,-1.00275064,-0.03238646
8.6302,-11.78349876,2.7454586,-3.8556056,-0.205660851,0.047917292,-0.067293012,0.05860336,-1.00632632,-0.02930008,0.05860336,-1.00632632,-0.02930008
8.6402,-9.32721615,3.67816448,-4.06179762,-0.162790632,0.064196081,-0.070891742,0.05497701,-1.00577545,-0.02773751,0.05497701,-1.00577545,-0.02773751
8.6502,-8.16012287,4.1672163,-3.89206409,-0.142421011,0.072731645,-0.067929333,0.0529216,-0.99901432,-0.02502416,0.0529216,-0.99901432,-0.02502416
8.6602,-8.82003784,4.45011044,-3.63985062,-0.1539387,0.077669079,-0.063527378,0.05343938,-0.98576474,-0.02952882,0.05343938,-0.98576474,-0.02952882
8.6702,-11.4657917,4.52242422,-3.11080289,-0.200115817,0.078931193,-0.054293753,0.05925742,-0.97559381,-0.04082559,0.05925742,-0.97559381,-0.04082559
8.6802,-15.48261261,4.83232355,-2.51782179,-0.270222567,0.084339956,-0.04394428,0.07228282,-0.96426088,-0.05305622,0.07228282,-0.96426088,-0.05305622
8.6902,-19.1924572,5.96971607,-2.256459,-0.33497157,0.104191201,-0.039382639,0.082128,-0.95286781,-0.06205445,0.082128,-0.95286781,-0.06205445
8.7002,-21.44231796,8.09344959,-2.29914284,-0.374239048,0.141257343,-0.040127613,0.08840709,-0.94145864,-0.06644396,0.08840709,-0.94145864,-0.06644396
8.7102,-22.01158333,10.768857,-2.3511579,-0.384174603,0.187952011,-0.041035447,0.09773771,-0.92775941,-0.06647045,0.09773771,-0.92775941,-0.06647045
8.7202,-21.32212257,13.57222557,-2.62245059,-0.372141242,0.236880023,-0.045770397,0.10933056,-0.90746808,-0.06189891,0.10933056,-0.90746808,-0.06189891
8.7302,-20.30641747,17.32032204,-2.64522266,-0.354413844,0.302296647,-0.046167845,0.12071849,-0.89560723,-0.05524708,0.12071849,-0.89560723,-0.05524708
8.7402,-20.01146889,21.94233513,-2.34196067,-0.34926602,0.382965994,-0.040874925,0.1316523,-0.88851672,-0.04455147,0.1316523,-0.88851672,-0.04455147
8.7502,-20.96272659,25.52952003,-1.75403059,-0.365868599,0.445574181,-0.030613609,0.14492324,-0.89298552,-0.0362252,0.14492324,-0.89298552,-0.0362252
8.7602,-22.60487556,27.53819847,-1.41530573,-0.394529506,0.480632233,-0.024701745,0.1594308,-0.90623754,-0.0295583,0.1594308,-0.90623754,-0.0295583
8.7702,-23.37989426,27.3095665,-0.70824766,-0.408056134,0.476641853,-0.012361254,0.16522026,-0.92862332,-0.01821319,0.16522026,-0.92862332,-0.01821319
8.7802,-22.9562912,25.09783173,-0.14332911,-0.400662865,0.438039799,-0.002501565,0.15520322,-0.96132636,0.00243599,0.15520322,-0.96132636,0.00243599
8.7902,-21.85938454,21.72904015,0.48084942,-0.381518233,0.379243294,0.008392406,0.13609621,-1.00459993,0.02845346,0.13609621,-1.00459993,0.02845346
8.8002,-20.57401466,17.52735901,1.02900362,-0.359084296,0.305910124,0.017959501,0.11530127,-1.05556059,0.05126059,0.11530127,-1.05556059,0.05126059
8.8102,-19.69190025,12.71332741,1.04990232,-0.343688495,0.221889422,0.018324252,0.09389575,-1.10413921,0.06600936,0.09389575,-1.10413921,0.06600936
8.8202,-18.26269531,7.829247,0.1881735,-0.318744163,0.136646138,0.003284247,0.07341588,-1.14304996,0.06699453,0.07341588,-1.14304996,0.06699453
8.8302,-15.68473816,3.40074468,-0.69708514,-0.273750323,0.059354192,-0.012166431,0.06134568,-1.17691565,0.05111309,0.06134568,-1.17691565,0.05111309
8.8402,-13.87463856,0.93844604,-0.67054892,-0.242158125,0.016378973,-0.011703286,0.06562746,-1.19724548,0.02726925,0.06562746,-1.19724548,0.02726925
8.8502,-12.48505402,0.66584802,-0.68210524,-0.2179053,0.01162124,-0.011904982,0.07860987,-1.19059491,-0.00362909,0.07860987,-1.19059491,-0.00362909
8.8602,-9.64827061,2.38918138,-0.8517698,-0.168394089,0.041699082,-0.014866187,0.09397545,-1.14570904,-0.03759498,0.09397545,-1.14570904,-0.03759498
8.8702,-4.80451012,6.78011322,-1.14494789,-0.083854521,0.118335299,-0.01998311,0.10184476,-1.08703232,-0.05310005,0.10184476,-1.08703232,-0.05310005
8.8802,-0.37798107,11.92827988,-1.13248324,-0.006597014,0.208187758,-0.019765561,0.09692433,-1.02623916,-0.04497229,0.09692433,-1.02623916,-0.04497229
8.8902,1.52648675,17.18605232,-0.6268062,0.02664222,0.299953198,-0.010939832,0.09163403,-0.98201013,-0.02669872,0.09163403,-0.98201013,-0.02669872
8.9002,-0.35725939,20.11170197,0.03468991,-0.006235353,0.351015418,0.000605453,0.08513182,-0.94229907,-0.00739408,0.08513182,-0.94229907,-0.00739408
8.9102,-2.60143733,20.71383095,0.56360561,-0.045403647,0.361524551,0.009836774,0.07534321,-0.91502094,0.00652728,0.07534321,-0.91502094,0.00652728
8.9202,-3.61022592,19.3314743,1.17845786,-0.063010329,0.337397876,0.02056797,0.06734055,-0.90413332,0.01711753,0.06734055,-0.90413332,0.01711753
8.9302,-3.76891994,16.64300919,1.30596697,-0.065780062,0.290475308,0.022793424,0.06084431,-0.90672708,0.02495899,0.06084431,-0.90672708,0.02495899
8.9402,-4.25294399,13.0594883,1.48382413,-0.074227876,0.227931069,0.025897617,0.05704173,-0.91654801,0.03303753,0.05704173,-0.91654801,0.03303753
8.9502,-4.9797945,10.24146366,1.36887109,-0.08691381,0.178747261,0.023891308,0.04962198,-0.93460655,0.04417342,0.04962198,-0.93460655,0.04417342
8.9602,-4.73131895,8.69954395,0.76170808,-0.082577094,0.151835685,0.013294314,0.03861099,-0.95877492,0.05341357,0.03861099,-0.95877492,0.05341357
8.9702,-2.49255395,7.44628716,0.91445369,-0.043503273,0.129962228,0.015960228,0.03383173,-0.98335135,0.0630241,0.03383173,-0.98335135,0.0630241
8.9802,1.36480391,6.20030451,1.38919449,0.023820322,0.108215728,0.024246018,0.03536374,-1.00874102,0.07477042,0.03536374,-1.00874102,0.07477042
8.9902,6.03185463,4.30341864,2.11809015,0.105275723,0.075108824,0.036967647,0.04504315,-1.02885103,0.08003253,0.04504315,-1.02885103,0.08003253
9.0002,10.3653326,2.0363133,2.67180896,0.180909182,0.035540372,0.046631863,0.05567442,-1.0417347,0.08298175,0.05567442,-1.0417347,0.08298175
9.0102,14.63646698,-0.6041342,3.92663312,0.25545454,-0.010544131,0.068532676,0.06247659,-1.04358637,0.091848,0.06247659,-1.04358637,0.091848
9.0202,17.5933876,-2.14736128,4.74010944,0.30706254,-0.037478525,0.082730517,0.06348298,-1.03927135,0.10809243,0.06348298,-1.03927135,0.10809243
9.0302,18.1241703,-2.69233775,6.27913427,0.316326446,-0.046990158,0.109591567,0.05990097,-1.02031624,0.12498724,0.05990097,-1.02031624,0.12498724
9.0402,18.39371681,-2.55634665,7.19129276,0.32103092,-0.044616666,0.125511736,0.05781751,-0.99152213,0.13580714,0.05781751,-0.99152213,0.13580714
9.0502,19.30112457,-3.61225724,8.09252548,0.336868173,-0.063045782,0.141241214,0.05376556,-0.96184689,0.13780135,0.05376556,-0.96184689,0.13780135
9.0602,18.47744942,-6.95939589,8.48488617,0.32249233,-0.121464372,0.1480892,0.04878628,-0.93891639,0.13805377,0.04878628,-0.93891639,0.13805377
9.0702,15.25257206,-10.27442455,8.50846291,0.266207602,-0.179322537,0.148500692,0.04569738,-0.93568474,0.13472578,0.04569738,-0.93568474,0.13472578
9.0802,11.38029671,-13.14433479,8.20535755,0.198623647,-0.22941192,0.143210506,0.0465554,-0.94584328,0.12881249,0.0465554,-0.94584328,0.12881249
9.0902,9.44680882,-15.98515224,8.34498882,0.164877918,-0.278993538,0.145647531,0.04126265,-0.95858634,0.11553751,0.04126265,-0.95858634,0.11553751
9.1002,10.85609341,-18.97849846,8.51216984,0.189474574,-0.331237285,0.14856539,0.03316287,-0.96507603,0.09725462,0.03316287,-0.96507603,0.09725462
9.1102,13.66717243,-21.99646378,8.24743938,0.238537158,-0.383910717,0.143944972,0.02787014,-0.96745932,0.07422961,0.02787014,-0.96745932,0.07422961
9.1202,14.85030746,-24.01764297,8.43895626,0.25918676,-0.419186948,0.147287572,0.02730059,-0.96665525,0.05638705,0.02730059,-0.96665525,0.05638705
9.1302,12.71662998,-23.91448975,8.43747234,0.221947063,-0.417386585,0.147261673,0.02933131,-0.96434039,0.05474598,0.02933131,-0.96434039,0.05474598
9.1402,8.62061596,-23.04703522,8.91100979,0.150458132,-0.402246647,0.155526461,0.04372565,-0.96509719,0.06923683,0.04372565,-0.96509719,0.06923683
9.1502,3.576226,-20.80858231,8.25692558,0.062416918,-0.363178274,0.144110537,0.06202923,-0.97330195,0.0829144,0.06202923,-0.97330195,0.0829144
9.1602,-1.58214629,-19.3392334,7.61718082,-0.027613662,-0.337533298,0.132944885,0.09596295,-0.9801324,0.08402105,0.09596295,-0.9801324,0.08402105
9.1702,-5.15419436,-18.14129257,7.21037102,-0.089957662,-0.316625286,0.125844715,0.1145862,-0.99064416,0.07883914,0.1145862,-0.99064416,0.07883914
9.1802,-7.43524218,-16.50261497,6.76135159,-0.129769457,-0.288024966,0.118007847,0.12961552,-0.99547994,0.07670791,0.12961552,-0.99547994,0.07670791
9.1902,-8.40678406,-14.67986393,5.75923634,-0.146726061,-0.256211959,0.100517637,0.12707166,-1.00490952,0.07830909,0.12707166,-1.00490952,0.07830909
9.2002,-8.52795124,-13.82264996,5.1849761,-0.148840828,-0.241250753,0.090494905,0.11816468,-1.02464485,0.08736438,0.11816468,-1.02464485,0.08736438
9.2102,-9.03443241,-13.42431736,4.50570965,-0.157680592,-0.234298538,0.078639469,0.11748157,-1.04696262,0.09400332,0.11748157,-1.04696262,0.09400332
9.2202,-11.23774624,-13.69980431,3.81768394,-0.196135672,-0.239106692,0.066631155,0.11900469,-1.07002366,0.08816254,0.11900469,-1.07002366,0.08816254
9.2302,-14.07230854,-14.59635162,3.14854693,-0.245608117,-0.254754395,0.054952511,0.11882501,-1.09836161,0.07742758,0.11882501,-1.09836161,0.07742758
9.2402,-17.35949516,-14.94110489,2.29239416,-0.302980347,-0.260771474,0.040009826,0.12476479,-1.14383852,0.07045937,0.12476479,-1.14383852,0.07045937
9.2502,-21.81762505,-12.55627823,1.98612058,-0.380789392,-0.219148397,0.034664343,0.14246616,-1.20269203,0.0698747,0.14246616,-1.20269203,0.0698747
9.2602,-24.62214088,-5.84713697,2.77965689,-0.429737427,-0.102051792,0.048514165,0.16605325,-1.25394928,0.06654255,0.16605325,-1.25394928,0.06654255
9.2702,-22.19234085,2.88312793,3.91460299,-0.387329417,0.050320075,0.068322711,0.17320667,-1.28628707,0.04993482,0.17320667,-1.28628707,0.04993482
9.2802,-13.70502663,10.23875618,4.5941844,-0.239197839,0.178700007,0.080183644,0.17061171,-1.30179942,0.0333115,0.17061171,-1.30179942,0.0333115
9.2902,-3.38902974,14.80709553,4.63096571,-0.059149727,0.25843257,0.080825599,0.15689212,-1.30165088,0.03474144,0.15689212,-1.30165088,0.03474144
9.3002,4.35843086,16.14134789,4.68697023,0.076068969,0.281719666,0.081803062,0.13096619,-1.28412783,0.05965433,0.13096619,-1.28412783,0.05965433
9.3102,7.44430256,14.16654587,5.26888132,0.12992759,0.247252869,0.091959327,0.10482459,-1.26064312,0.0829224,0.10482459,-1.26064312,0.0829224
9.3202,6.58817291,9.65950012,6.65659904,0.114985309,0.168590081,0.11617957,0.08581515,-1.24580801,0.08098014,0.08581515,-1.24580801,0.08098014
9.3302,5.27353096,3.64376926,8.23292255,0.092040478,0.063595771,0.143691606,0.06577646,-1.2305758,0.04773439,0.06577646,-1.2305758,0.04773439
9.3402,7.5085187,-2.98809934,7.4615078,0.131048373,-0.052152172,0.130227878,0.04417785,-1.20755255,-0.00058615,0.04417785,-1.20755255,-0.00058615
9.3502,11.04207611,-8.48042965,6.49342108,0.192720584,-0.148011419,0.113331578,0.03334489,-1.18492174,-0.0417984,0.03334489,-1.18492174,-0.0417984
9.3602,12.9254694,-10.23411274,5.38140202,0.225591998,-0.178618963,0.093923184,0.01435348,-1.13734424,-0.10059653,0.01435348,-1.13734424,-0.10059653
9.3702,14.96218204,-10.34269619,3.83780003,0.26113934,-0.180514102,0.066982247,-0.01834034,-1.06874657,-0.15829501,-0.01834034,-1.06874657,-0.15829501
9.3802,20.03541946,-10.49979591,1.79756212,0.349684037,-0.183256009,0.031373378,-0.05195377,-0.98124373,-0.21462727,-0.05195377,-0.98124373,-0.21462727
9.3902,25.61655807,-12.34826756,0.78107351,0.447093281,-0.215517926,0.013632304,-0.07217094,-0.88816059,-0.25181523,-0.07217094,-0.88816059,-0.25181523
9.4002,26.68160439,-15.16603756,0.1436736,0.465681846,-0.26469729,0.002507577,-0.0908576,-0.82255101,-0.26476443,-0.0908576,-0.82255101,-0.26476443
9.4102,20.54407883,-19.11172485,-1.14983857,0.358561817,-0.333562524,-0.020068469,-0.10219543,-0.77617007,-0.2724531,-0.10219543,-0.77617007,-0.2724531
9.4202,8.44860458,-25.49074936,-2.90462208,0.147455967,-0.444897505,-0.050695219,-0.09875295,-0.74736828,-0.29003546,-0.09875295,-0.74736828,-0.29003546
9.4302,-5.35481405,-32.96385193,-4.47707844,-0.093459136,-0.57532775,-0.07813976,-0.11384264,-0.72661841,-0.31624481,-0.11384264,-0.72661841,-0.31624481
9.4402,-15.85424232,-39.0553627,-6.10144567,-0.276708729,-0.68164467,-0.106490316,-0.13044076,-0.71429271,-0.33923346,-0.13044076,-0.71429271,-0.33923346
9.4502,-21.27017975,-41.34593582,-7.86575747,-0.371234669,-0.721622712,-0.137283366,-0.13083404,-0.73572314,-0.33301497,-0.13083404,-0.73572314,-0.33301497
9.4602,-23.36130905,-38.1485405,-8.76464748,-0.40773176,-0.665817637,-0.152971956,-0.11610737,-0.79021007,-0.29033887,-0.11610737,-0.79021007,-0.29033887
9.4702,-23.62646866,-29.91615677,-7.77078819,-0.412359669,-0.522135435,-0.135625839,-0.09565713,-0.85551459,-0.24034673,-0.09565713,-0.85551459,-0.24034673
9.4802,-22.7515049,-19.64555168,-4.42071533,-0.39708867,-0.34287956,-0.077156038,-0.071164,-0.91315359,-0.20294464,-0.071164,-0.91315359,-0.20294464
9.4902,-21.27187538,-10.21314621,0.25551352,-0.371264263,-0.178253028,0.004459552,-0.05215037,-0.95856929,-0.17852315,-0.05215037,-0.95856929,-0.17852315
9.5002,-20.44011879,-2.81406426,4.94330835,-0.356747372,-0.049114687,0.086277007,-0.03439592,-1.01185656,-0.16571133,-0.03439592,-1.01185656,-0.16571133
9.5102,-21.83738899,2.54194832,9.67169857,-0.381134338,0.044365368,0.168802984,-0.02052595,-1.07178617,-0.16245958,-0.02052595,-1.07178617,-0.16245958
9.5202,-23.66816902,5.32071781,13.24790478,-0.413087477,0.092864044,0.231219557,-0.00637092,-1.11182976,-0.16641837,-0.00637092,-1.11182976,-0.16641837
9.5302,-21.79989052,5.27950001,13.6205225,-0.380479866,0.092144658,0.237722963,-0.00531348,-1.11751664,-0.18251149,-0.00531348,-1.11751664,-0.18251149
9.5402,-14.25593758,1.25583649,11.99861431,-0.248813049,0.021918482,0.209415325,0.00230084,-1.11124909,-0.1974051,0.00230084,-1.11124909,-0.1974051
9.5502,-3.75244832,-5.38951063,8.95366096,-0.065492578,-0.094064706,0.156270864,0.01331322,-1.08249211,-0.20207968,0.01331322,-1.08249211,-0.20207968
9.5602,4.86566782,-10.73836899,5.49013519,0.084921924,-0.187419895,0.095820935,0.02651954,-1.03457761,-0.20052806,0.02651954,-1.03457761,-0.20052806
9.5702,11.15049267,-14.26358891,2.2464335,0.19461281,-0.24894659,0.039207661,0.03058373,-0.984828,-0.18593824,0.03058373,-0.984828,-0.18593824
9.5802,15.43051147,-16.45122337,-0.3783918,0.26931323,-0.287128014,-0.006604183,0.02583375,-0.93817836,-0.16022678,0.02583375,-0.93817836,-0.16022678
9.5902,18.10503006,-16.69958687,-2.62999415,0.315992386,-0.291462775,-0.045902057,0.01572645,-0.90771908,-0.12154585,0.01572645,-0.90771908,-0.12154585
9.6002,18.52205086,-15.23304367,-4.04810524,0.323270772,-0.265866767,-0.070652765,0.00442212,-0.89254469,-0.07495739,0.00442212,-0.89254469,-0.07495739
9.6102,16.70308876,-13.14348412,-3.33879161,0.291523894,-0.229397073,-0.058272907,-0.00668577,-0.8820889,-0.03116718,-0.00668577,-0.8820889,-0.03116718
9.6202,13.54195976,-11.02156353,-0.9859429,0.236351785,-0.192362572,-0.01720795,-0.02220169,-0.87389851,0.00637929,-0.02220169,-0.87389851,0.00637929
9.6302,9.32016468,-9.09674168,1.90055573,0.16266756,-0.158768094,0.033170955,-0.03241421,-0.87877959,0.02729187,-0.03241421,-0.87877959,0.02729187
9.6402,3.69433832,-7.31420898,4.37495756,0.064478367,-0.127657029,0.076357414,-0.04343549,-0.89871818,0.03056356,-0.04343549,-0.89871818,0.03056356
9.6502,-2.88884091,-4.78899908,5.78875065,-0.050419785,-0.083583802,0.101032758,-0.05177472,-0.91879147,0.01253679,-0.05177472,-0.91879147,0.01253679
9.6602,-7.44252443,-1.57636786,6.31311369,-0.129896556,-0.027512809,0.11018462,-0.06156941,-0.92682797,-0.01920857,-0.06156941,-0.92682797,-0.01920857
9.6702,-7.63810301,1.15554786,6.50459194,-0.133310046,0.020168115,0.113526546,-0.05789024,-0.92254472,-0.05017527,-0.05789024,-0.92254472,-0.05017527
9.6802,-4.93315697,3.36627388,6.16280127,-0.086099832,0.058752563,0.107561173,-0.04763512,-0.91812372,-0.07029945,-0.04763512,-0.91812372,-0.07029945
9.6902,-2.64828205,4.80933571,5.08227396,-0.046221241,0.083938743,0.088702414,-0.02735145,-0.9135558,-0.07884711,-0.02735145,-0.9135558,-0.07884711
9.7002,-2.96299005,6.4053154,3.38912582,-0.051713932,0.111793843,0.059151404,-0.01404083,-0.91351879,-0.08161466,-0.01404083,-0.91351879,-0.08161466
9.7102,-5.78915405,8.5831356,2.03351283,-0.101039799,0.149803976,0.035491494,0.01205213,-0.91133749,-0.08040813,0.01205213,-0.91133749,-0.08040813
9.7202,-7.2178874,10.27108479,1.59611177,-0.1259759,0.179264247,0.027857406,0.0248705,-0.9099738,-0.07299349,0.0248705,-0.9099738,-0.07299349
9.7302,-5.94428873,10.64272785,1.44827199,-0.10374741,0.185750642,0.025277115,0.02857804,-0.91454345,-0.0585745,0.02857804,-0.91454345,-0.0585745
9.7402,-3.05279946,9.28868484,0.45397648,-0.053281402,0.162118134,0.007923384,0.02727303,-0.93123597,-0.03480897,0.02727303,-0.93123597,-0.03480897
9.7502,-1.22943723,6.20304918,-1.94690609,-0.021457728,0.108263632,-0.033979921,0.02429562,-0.94987196,-0.00976778,0.02429562,-0.94987196,-0.00976778
9.7602,-2.01999068,2.92346454,-5.19048452,-0.035255488,0.051024082,-0.090591045,0.01592139,-0.96298087,0.00936409,0.01592139,-0.96298087,0.00936409
9.7702,-2.8739965,1.00641525,-6.89822054,-0.050160702,0.01756526,-0.120396661,-0.01575413,-0.95823324,0.02518713,-0.01575413,-0.95823324,0.02518713
9.7802,-1.99987006,1.23188055,-9.02882099,-0.034904317,0.021500372,-0.157582654,-0.00077153,-0.97486937,0.0155153,-0.00077153,-0.97486937,0.0155153
9.7902,-2.60959101,5.40486479,-12.91948986,-0.045545955,0.094332686,-0.225487636,-0.02376118,-0.97367543,0.01529474,-0.02376118,-0.97367543,0.01529474
9.8002,-1.72698307,7.77702808,-11.36765099,-0.030141541,0.135734746,-0.198402938,-0.04168849,-0.96847385,0.03054857,-0.04168849,-0.96847385,0.03054857
9.8102,-2.32785988,12.07730389,-9.91780663,-0.040628819,0.210788718,-0.17309838,-0.04427709,-0.9660784,0.03560134,-0.04427709,-0.9660784,0.03560134
9.8202,-3.82907152,14.85761929,-7.85462141,-0.066829905,0.259314376,-0.137089005,-0.03895801,-0.96740526,0.03047568,-0.03895801,-0.96740526,0.03047568
9.8302,-5.48927116,15.98492908,-6.44891644,-0.095805855,0.278989643,-0.112554825,-0.02962457,-0.97044623,0.01632441,-0.02962457,-0.97044623,0.01632441
9.8402,-6.11811924,15.61576748,-5.33965778,-0.106781325,0.272546558,-0.093194609,-0.02268158,-0.97603047,-0.00402951,-0.02268158,-0.97603047,-0.00402951
9.8502,-5.64171839,14.74765873,-4.82073784,-0.098466561,0.257395202,-0.084137748,-0.01330031,-0.98605144,-0.02878487,-0.01330031,-0.98605144,-0.02878487
9.8602,-3.39103484,13.89631271,-4.75378847,-0.059184723,0.242536411,-0.082969261,-0.00386495,-1.00582099,-0.03945,-0.00386495,-1.00582099,-0.03945
9.8702,0.25487551,13.74709988,-4.51764393,0.004448417,0.239932156,-0.078847761,0.00420142,-1.03557622,-0.03500812,0.00420142,-1.03557622,-0.03500812
9.8802,4.84690142,14.81204605,-3.73745918,0.084594388,0.258518973,-0.065230968,-0.00681132,-1.06006098,-0.01417262,-0.00681132,-1.06006098,-0.01417262
9.8902,10.06978989,16.65213585,-2.65917039,0.175750989,0.290634598,-0.046411279,-0.02959887,-1.08480787,0.01457343,-0.02959887,-1.08480787,0.01457343
9.9002,13.83723545,18.61881256,-0.95482302,0.241505318,0.324959582,-0.016664805,-0.05582993,-1.11124909,0.04482638,-0.05582993,-1.11124909,0.04482638
9.9102,14.86547279,19.54351616,0.9396351,0.259451445,0.341098704,0.016399726,-0.07081864,-1.13603342,0.07616162,-0.07081864,-1.13603342,0.07616162
